Brand Name,Product,Price,Processor,Memory,Storage,Graphics,Display,OS,Image
HP,15FD1004CA,1099.99,Intel Core 7 150U,16 GB RAM,1024 GB SSD,Intel Graphics ,14 WUXGA Touch screen,Windows 11 Home,https://www.hp.com/ca-en/shop/Html/Merch/Images/c08505298_390x286.jpg
HP,Envy x360 2in1  16ac0010ca,1429.99,Intel Core Ultra 5 125U,16 GB RAM,512 GB SSD,Intel Graphics ,16 2K,Windows 11 Home,https://www.hp.com/ca-en/shop/Html/Merch/Images/7X7B5UA-ABL_390x286.jpg
HP,Omnibook 7 Flip 16au0010ca ,1799.99,Intel Core Ultra 7 256V,16 GB RAM,1024 GB SSD,Intel Graphics ,16 2K Touch screen,Windows 11 Home,https://www.hp.com/ca-en/shop/Html/Merch/Images/7X979UA-ABL_390x286.jpg
HP,OMEN MAX 16ah0070ca Gaming ,3799.97,Intel Core Ultra 9 275HX,32 GB RAM,1024 GB SSD, AMD Radeon Graphics ,16 2K,Windows 11 Home,https://www.hp.com/ca-en/shop/Html/Merch/Images/c09039264_390x286.jpg
HP,Victus 15fb3030ca Gaming ,1399.98,AMD Ryzen 7 8845HS,16 GB RAM,1024 GB SSD,Intel Iris Graphics ,15.6 FHD Touch screen,Windows 11 Home,https://www.hp.com/ca-en/shop/Html/Merch/Images/c08515025_1750x1285.jpg
HP,Victus 15fb3040ca Gaming ,1599.98,AMD Ryzen 9 8945HS,16 GB RAM,1024 GB SSD,Intel Graphics ,14 WUXGA,Windows 11 Home,https://www.hp.com/ca-en/shop/Html/Merch/Images/A2PJ5UA-ABL_2_390x286.jpg
HP,OmniBook Ultra 14 inch,1699.98,AMD Ryzen AI 9 365,32 GB RAM,1024 GB SSD,Intel Graphics ,16 WUXGA,Windows 11 Home,https://www.hp.com/ca-en/shop/Html/Merch/Images/7P9V6UA-ABL_1750x1285.jpg
HP,Chromebook 11 G9 Education Edition,299,Intel Celeron N4500,4 GB RAM,32 GB eMMC,Intel Graphics ,17.3 FHD,ChromeOS,https://www.hp.com/ca-en/shop/Html/Merch/Images/7P9V5UA-ABL_390x286.jpg
HP,EliteBook Ultra 14 inch G1q  AI PC,1349,Snapdragon X Elite ,16 GB RAM,512 GB SSD,Intel UHD Graphics ,15.6 FHD,Windows 11 Pro,https://www.hp.com/ca-en/shop/Html/Merch/Images/85U36UA-ABL_1_100x100.jpg
HP,ZBook Firefly 14 inch ,2499,Intel Core Ultra 7 155H,32 GB RAM,1024 GB SSD,AMD Radeon 680M Graphics,16 WUXGA,Windows 11 Pro,https://www.hp.com/ca-en/shop/Html/Merch/Images/c08893811_390x286.jpg
HP,ZBook Firefly 14 inch  Wolf Pro,3299,Intel Core Ultra 7 165H,32 GB RAM,512 GB SSD,NVIDIA  RTX 2050 (4 GB),15.6 FHD,Windows 11 Pro,https://www.hp.com/ca-en/shop/Html/Merch/Images/9W3D8UA-ABL_2_390x286.jpg
HP,ZBook Power 16 inch G11 A Mobile Workstation PC,2349,AMD Ryzen 7 8845HS,16 GB RAM,512 GB SSD,Intel UHD Graphics ,14 FHD touch screen,Windows 11 Pro,https://www.hp.com/ca-en/shop/Html/Merch/Images/A1RM8UT-ABA_5_390x286.jpg
HP,EliteBook 840 14 inch G11 Notebook PC,2849,Intel Core Ultra 7 165U,32 GB RAM,512 GB SSD,NVIDIA  RTX 2050 (4 GB),15.6 FHD,Windows 11 Pro,https://www.hp.com/ca-en/shop/Html/Merch/Images/A17J1UA-ABL_1_1750x1285.jpg
HP,ZBook Firefly 14 inch ,2699,Intel Core Ultra 7 165H,32 GB RAM,1024 GB SSD, AMD Radeon Graphics ,15.6 FHD,Windows 11 Pro,https://www.hp.com/ca-en/shop/Html/Merch/Images/A17HZUA-ABL_1_1750x1285.jpg
HP,ZBook Firefly 14 inch G11 A Mobile Workstation PC,2449,AMD Ryzen 9 8945HS,64 GB RAM,1024 GB SSD, AMD Radeon Graphics ,14 FHD,Windows 11 Pro,https://www.hp.com/ca-en/shop/Html/Merch/Images/A17J0UA-ABL_1_1750x1285.jpg
HP,ZBook Firefly 16 inch ,2499,Intel Core Ultra 7 155U,64 GB RAM,1024 GB SSD,Intel Iris Graphics ,14 FHD Touch screen,Windows 11 Pro,https://www.hp.com/ca-en/shop/Html/Merch/Images/85U37UA-ABL_1750x1285.jpg
HP,ProBook 440 14 inch G11 Notebook PC,1429,Intel Core Ultra 7 155U,16 GB RAM,512 GB SSD,Intel UHD Graphics ,15.6 FHD,Windows 11 Pro,https://www.hp.com/ca-en/shop/Html/Merch/Images/c08524193_390x286.jpg
HP,ZBook Firefly 14 inch ,2849,Intel Core Ultra 7 165U,32 GB RAM,1024 GB SSD,Intel Graphics ,16 WUXGA,Windows 11 Pro,https://www.hp.com/ca-en/shop/Html/Merch/Images/c08915948_390x286.jpg
HP,ZBook Firefly 14 inch ,2499,Intel Core Ultra 7 155H,16 GB RAM,512 GB SSD,Intel Arc Graphics ,14 WUXGA Touch screen,Windows 11 Pro,https://www.hp.com/ca-en/shop/Html/Merch/Images/c08975556_390x286.jpg
HP,OMEN MAX 16ah0070ca Gaming ,3999.99,Intel Core Ultra 9 275HX,32 GB RAM,1024 GB SSD,AMD Radeon 780M Graphics,16 WUXGA Touch screen,Windows 11 Home,https://www.hp.com/ca-en/shop/Html/Merch/Images/c08505298_390x286.jpg
HP,Pavilion  16ag0000ca,799.99,AMD Ryzen 5 8540U,8 GB RAM,512 GB SSD,AMD Radeon 780M Graphics,14 WUXGA,Windows 11 Home,https://www.hp.com/ca-en/shop/Html/Merch/Images/c08588195_390x286.jpg
HP, 15fc0100ca,1019.99,AMD Ryzen 7 7730U,16 GB RAM,512 GB SSD, AMD Radeon Graphics ,14 FHD,Windows 11 Home,https://www.hp.com/ca-en/shop/Html/Merch/Images/A1LD5UT-ABA_390x286.jpg
HP,17cn3004ca,999.99,Intel Core i5 1335U,16 GB RAM,512 GB SSD,Intel UHD Graphics ,14 FHD,Windows 11 Home,https://www.hp.com/ca-en/shop/Html/Merch/Images/c08436773_390x286.jpg
HP,Pavilion Aero  13bg0000ca,999.99,AMD Ryzen 5 8640U,16 GB RAM,512 GB SSD,NVIDIA RTX A500 (4 GB),14 WUXGA,Windows 11 Home,https://www.hp.com/ca-en/shop/Html/Merch/Images/c08646412_390x286.jpg
HP,OMEN Transcend  14fb0000ca,3059.99,Intel Core Ultra 9 185H,32 GB RAM,1024 GB SSD,NVIDIA RTX A1000 (6 GB),16 WUXGA,Windows 11 Home,https://www.hp.com/ca-en/shop/Html/Merch/Images/c08964363_390x286.jpg
HP,Envy x360 2in1  16ad0000ca,1729.99,AMD Ryzen 7 8840HS,16 GB RAM,512 GB SSD,NVIDIA RTX 2000 (8 GB),16 WUXGA,Windows 11 Home,https://www.hp.com/ca-en/shop/Html/Merch/Images/8M5K7UA-ABL_390x286.jpg
HP,OMEN Gaming  17db0000ca,2039.99,AMD Ryzen 7 8845HS,16 GB RAM,512 GB SSD,Intel Graphics ,16 WUXGA,Windows 11 Home,https://www.hp.com/ca-en/shop/Html/Merch/Images/c08965225_390x286.jpg
HP,EliteBook 860 16 inch G11 Notebook PC,2629,Intel Core Ultra 7 165U,16 GB RAM,512 GB SSD,Intel Graphics ,14 WUXGA,Windows 11 Pro,https://www.hp.com/ca-en/shop/Html/Merch/Images/c08965225_390x286.jpg
HP,ProBook 465 16 inch G11 Notebook PC,1649,AMD Ryzen 7 7735U,32 GB RAM,1024 GB SSD,NVIDIA RTX 2000 (8 GB),16 WUXGA,Windows 11 Pro,https://www.hp.com/ca-en/shop/Html/Merch/Images/A1ND9UT-ABA_4_390x286.jpg
HP,ZBook Firefly 14 inch ,3049,Intel Core Ultra 7 155H,32 GB RAM,1024 GB SSD,Intel Graphics ,14 WUXGA Touch screen,Windows 11 Pro,https://www.hp.com/ca-en/shop/Html/Merch/Images/c08965225_390x286.jpg
HP,Spectre x360 2in1  14eu0010ca  Core Ultra 7,2389.99,Intel Core Ultra 7 155H,32 GB RAM,2048 GB SSD,Intel Graphics ,14 WUXGA,Windows 11 Home,https://www.hp.com/ca-en/shop/Html/Merch/Images/c08975556_390x286.jpg
HP,Spectre x360 2in1  16aa0000ca (Space Blue),2749.99,Intel Core Ultra 7 155H,16 GB RAM,1024 GB SSD,Intel Graphics ,14 WUXGA,Windows 11 Home,https://www.hp.com/ca-en/shop/Html/Merch/Images/c08483505_390x286.jpg
HP, 15fd0020ca,299.99,Intel N series N100,4 GB RAM,128 GB UFS,AMD Radeon 780M Graphics,16 WUXGA,Windows 11 Home,https://www.hp.com/ca-en/shop/Html/Merch/Images/c08955160_390x286.jpg
HP,OmniBook Ultra 14 inch Next Gen AI,2449.99,Intel Core Ultra 7 258V,32 GB RAM,2048 GB SSD,NVIDIA  RTX 4060,16  3.2K 120 Hz OLED NanoEdge,Windows 11 Home,https://www.hp.com/ca-en/shop/Html/Merch/Images/c08955256_390x286.jpg
HP,Spectre x360 2in1  14eu0000ca,1999.98,Intel Core Ultra 7 155H,32 GB RAM,2048 GB SSD,-,16  3.2K,Windows 11 Home,https://www.hp.com/ca-en/shop/Html/Merch/Images/c08968310_390x286.jpg
HP,ProBook 460 16 inch G11 Notebook PC,1449,Intel Core Ultra 5 125U,16 GB RAM,512 GB SSD,-,15.6  2.8K OLED NanoEdge,Windows 11 Pro,https://www.hp.com/ca-en/shop/Html/Merch/Images/c06548097_390x286.jpg
HP,Chromebook 14ane1000ca,349.99,Intel Celeron N4500,4 GB RAM,64 GB eMMC,-,14.5  2.8K OLED NanoEdge,ChromeOS,https://www.hp.com/ca-en/shop/Html/Merch/Images/A2PJ5UA-ABL_2_390x286.jpg
HP,OMEN MAX Gaming  16ah0010ca,2699.97,Intel Core Ultra 7 255HX,16 GB RAM,1024 GB SSD,NVIDIA RTX 3000 Ada Generation,16  3.2K 120 Hz OLED 16:10,Windows 11 Home,https://www.hp.com/ca-en/shop/Html/Merch/Images/c09014174_390x286.jpg
HP,OmniBook 7 17dc0004ca,1299.98,Intel Core Ultra 5 226V,16 GB RAM,512 GB SSD,NVIDIA  RTX 4080,17.3  WQHD (2560x1440) 16:9 240Hz,Windows 11 Home,https://www.hp.com/ca-en/shop/Html/Merch/Images/c08464129_390x286.jpg
HP,OmniBook 7 Flip 16au0014ca,1899.98,Intel Core Ultra 7 258V,32 GB RAM,1024 GB SSD,-,15.6  OLED NanoEdge,Windows 11 Home,https://www.hp.com/ca-en/shop/Html/Merch/Images/c08956045_390x286.jpg
HP,OMEN Transcend  16u1000ca,3429.99,Intel Core i9 14900HX,32 GB RAM,2048 GB SSD,NVIDIA  RTX 4070,14.5  2.8K 120Hz OLED,Windows 11 Home,https://www.hp.com/ca-en/shop/Html/Merch/Images/c08985274_390x286.jpg
HP,15fd1014ca  with dualmode wireless mouse,749.99,Intel Core 5 120U,16 GB RAM,512 GB SSD,Intel Iris Xe,14  2.8K OLED NanoEdge touchscreen,Windows 11 Home,https://www.hp.com/ca-en/shop/Html/Merch/Images/c08983970_390x286.jpg
HP,Omnibook X Flip 14fk0000ca,1349.98,AMD Ryzen AI 5 340,16 GB RAM,512 GB SSD,NVIDIA  RTX 4060,16  QHD+ (2560 x 1600) WQXGA 240Hz,Windows 11 Home,https://www.hp.com/ca-en/shop/Html/Merch/Images/85U42UA-ABL_1_390x286.jpg
HP,ProBook 460 16 inch G11 Notebook PC,1899,Intel Core Ultra 7 155U,32 GB RAM,1024 GB SSD,-,15.6  2.8K OLED NanoEdge,Windows 11 Pro,https://www.hp.com/ca-en/shop/Html/Merch/Images/c08646412_390x286.jpg
HP,OmniBook X Flip 14fk0004ca,1199.98,AMD Ryzen AI 5 340,16 GB RAM,512 GB SSD,-,15.6  FHD NanoEdge,Windows 11 Home,https://www.hp.com/ca-en/shop/Html/Merch/Images/c08985274_390x286.jpg
HP,OmniBook X Flip 14fm0014ca,1699.98,Intel Core Ultra 7 258V,32 GB RAM,1024 GB SSD,NVIDIA  RTX 4060,15.6  2.8K 120 Hz OLED NanoEdge,Windows 11 Home,https://www.hp.com/ca-en/shop/Html/Merch/Images/c08985274_390x286.jpg
HP,OmniBook 7 Aero 13bg1000ca,1349.98,AMD Ryzen AI 5 340,16 GB RAM,512 GB SSD,NVIDIA  RTX 4060,16  3.2K 120 Hz OLED NanoEdge,Windows 11 Home,https://www.hp.com/ca-en/shop/Html/Merch/Images/c08975466_390x286.jpg
HP,Spectre x360 2in1  14eu0020ca  Core Ultra 7,1999.98,Intel Core Ultra 7 155H,32 GB RAM,2048 GB SSD,-,16  3.2K 120 Hz NanoEdge (360° hinge),Windows 11 Home,https://www.hp.com/ca-en/shop/Html/Merch/Images/c08982030_390x286.jpg
HP, 15fc0110ca,829.99,AMD Ryzen 5 7520U,16 GB RAM,512 GB SSD,Intel UHD Graphics,14  FHD NanoEdge,Windows 11 Home,https://www.hp.com/ca-en/shop/Html/Merch/Images/c08955160_390x286.jpg
HP,Victus Gaming  15fa1040ca,1099.99,Intel Core i7 12650H,16 GB RAM,1024 GB SSD,-,NanoEdge display,Windows 11 Home,https://www.hp.com/ca-en/shop/Html/Merch/Images/c08945571_390x286.jpg
HP,OmniBook 7 AeroNGAI 13bg10010ca +,1549.98,AMD Ryzen AI 7 350,32 GB RAM,1024 GB SSD,-,NanoEdge display,Windows 11 Home,https://www.hp.com/ca-en/shop/Html/Merch/Images/c08945031_390x286.jpg
HP,OmniBook Ultra 14 inch Touchscreen ,2299.98,Intel Core Ultra 7 258V,32 GB RAM,2048 GB SSD,-,NanoEdge display,Windows 11 Home,https://www.hp.com/ca-en/shop/Html/Merch/Images/c08979603_390x286.jpg
HP,Spectre x360 2in1  14eu0050ca  Core Ultra 7,1899.98,Intel Core Ultra 7 155H,16 GB RAM,1024 GB SSD,-,13.3  FHD OLED Touchscreen,Windows 11 Home,https://www.hp.com/ca-en/shop/Html/Merch/Images/c08959152_390x286.jpg
HP,17cn3030ca ,699.99,Intel N series N305,8 GB RAM,256 GB SSD,-,13.3  FHD OLED Touchscreen,Windows 11 Home,https://www.hp.com/ca-en/shop/Html/Merch/Images/c08959110_390x286.jpg
HP,15fc0034ca  with 12 months Microsoft 365 Personal,849.99,AMD Ryzen 5 7520U,16 GB RAM,512 GB SSD,NVIDIA  RTX 4060,14.5  2.8K OLED,Windows 11 Home,https://www.hp.com/ca-en/shop/Html/Merch/Images/A32VJUA-ABL_390x286.jpg
HP,Omnibook 7 Flip 16au0010ca,1849.98,Intel Core Ultra 7 256V,16 GB RAM,1024 GB SSD,NVIDIA  RTX 3050,17.3  WQHD NanoEdge,Windows 11 Home,https://www.hp.com/ca-en/shop/Html/Merch/Images/c09014174_390x286.jpg
HP,Pavilion Plus  14ey1000ca,1529.99,AMD Ryzen 7 8845HS,16 GB RAM,512 GB SSD,-,16  NanoEdge,Windows 11 Home,https://www.hp.com/ca-en/shop/Html/Merch/Images/c09014174_390x286.jpg
HP, 15fc0120ca,609.99,AMD Ryzen 3 7320U,8 GB RAM,512 GB SSD,-,15.6  OLED NanoEdge,Windows 11 Home,https://www.hp.com/ca-en/shop/Html/Merch/Images/c09014174_1750x1285.jpg
HP,OmniBook X Flip 14fk0010ca,1849.98,AMD Ryzen AI 7 350,32 GB RAM,1024 GB SSD,AMD Radeon Graphics,14  FHD NanoEdge,Windows 11 Home,https://www.hp.com/ca-en/shop/Html/Merch/Images/c08975466_1750x1285.jpg
HP,Pavilion  16ag0010ca,1329.99,AMD Ryzen 7 8840U,16 GB RAM,1024 GB SSD,NVIDIA  MX450,14  FHD NanoEdge,Windows 11 Home,https://www.hp.com/ca-en/shop/Html/Merch/Images/c09038392_390x286.jpg
HP,Victus Gaming  15fb2020ca,999.99,AMD Ryzen 5 8645HS,16 GB RAM,512 GB SSD,Intel Iris Xe Max,14  FHD NanoEdge,Windows 11 Home,https://www.hp.com/ca-en/shop/Html/Merch/Images/c08982030_1750x1285.jpg
HP,EliteBook X G1a 14 inch Notebook PC Wolf Pro Security Edition,3149,AMD Ryzen AI 9 9 HX 375,32 GB ,1024 GB SSD,NVIDIA  MX550,14  4K OLED Touchscreen,Windows 11 Pro,https://www.hp.com/ca-en/shop/Html/Merch/Images/c09038392_390x286.jpg
HP,OmniBook Ultra 14 inch Touchscreen  ,2099.99,AMD Ryzen AI 9 365,32 GB RAM,1024 GB SSD,-,14  2.8K OLED Touchscreen,Windows 11 Home,https://www.hp.com/ca-en/shop/Html/Merch/Images/c08924813_1750x1285.jpg
HP,Pavilion  16af0010ca,1299.99,Intel Core 7 150U,16 GB RAM,1024 GB SSD,NVIDIA  RTX 3080,15.6  4K OLED NanoEdge,Windows 11 Home,https://www.hp.com/ca-en/shop/Html/Merch/Images/A2PJ5UA-ABL_2_100x100.jpg
HP,OmniBook X Flip 14fk0004ca ,1199.99,AMD Ryzen AI 5 340,16 GB RAM,512 GB SSD,NVIDIA  RTX 3050,15.6  FHD OLED,Windows 11 Home,https://www.hp.com/ca-en/shop/Html/Merch/Images/c08679422_1750x1285.jpg
HP,Envy x360 2in1  16ad0010ca,1329.99,AMD Ryzen 5 8640HS,16 GB RAM,512 GB SSD,NVIDIA  RTX 3050 Ti,15  UHD OLED NanoEdge,Windows 11 Home,https://www.hp.com/ca-en/shop/Html/Merch/Images/7X7B6UA-ABL_390x286.jpg
HP,OmniBook Ultra 14 inch Touchscreen  ,2239.99,Intel Core Ultra 7 256V,16 GB RAM,1024 GB SSD,NVIDIA  MX350,14  FHD NanoEdge,Windows 11 Home,https://www.hp.com/ca-en/shop/Html/Merch/Images/c08925062_390x286.jpg
HP,Victus 16r1010ca Gaming     RTX 4060,1299.99,Intel Core i5 14450HX,16 GB RAM,1024 GB SSD,Intel Iris Xe Graphics,13.9  3K Touchscreen,Windows 11 Home,https://www.hp.com/ca-en/shop/Html/Merch/Images/c08925062_390x286.jpg
HP,EliteBook 840 14 inch G11 Notebook PC,2399,Intel Core Ultra 7 155U,16 GB RAM,512 GB SSD,Intel UHD Graphics,14  FHD,Windows 11 Pro,https://www.hp.com/ca-en/shop/Html/Merch/Images/c08925062_390x286.jpg
HP,Spectre x360 2in1  14eu0040ca  Core Ultra 7,2039.99,Intel Core Ultra 7 155H,16 GB RAM,1024 GB SSD,AMD Radeon Graphics,14  FHD NanoEdge,Windows 11 Home,https://www.hp.com/ca-en/shop/Html/Merch/Images/c08955256_390x286.jpg
HP,EliteBook 840 14 inch G11 Notebook PC,2399,Intel Core Ultra 7 155U,16 GB RAM,512 GB SSD,-,13.3  FHD OLED NanoEdge,Windows 11 Pro,https://www.hp.com/ca-en/shop/Html/Merch/Images/c08924813_390x286.jpg
HP,OmniBook Ultra 14 inch Touchscreen  14fd0004ca,1899.99,AMD Ryzen AI 9 365,32 GB RAM,1024 GB SSD,Intel UHD Graphics,14  FHD,Windows 11 Home,https://www.hp.com/ca-en/shop/Html/Merch/Images/c08924813_390x286.jpg
HP,EliteBook Ultra G1i 14 inch Notebook PC Wolf Pro Security Edition,2999,Intel Core Ultra 7 268V,32 GB RAM,512 GB SSD,NVIDIA  RTX 4060,QHD 165 Hz,Windows 11 Pro,https://www.hp.com/ca-en/shop/Html/Merch/Images/c08925062_390x286.jpg
HP,15fd1024  with dualmode wireless mouse,649.99,Intel Core 3 100U,8 GB RAM,512 GB SSD,-,14  FHD,Windows 11 Home,https://www.hp.com/ca-en/shop/Html/Merch/Images/c08924813_390x286.jpg
HP,EliteBook Ultra 14 inch G1q Notebook AI PC,1649,Snapdragon X Elite ,16 GB RAM,512 GB SSD,Intel UHD Graphics,-,Windows 11 Pro,https://www.hp.com/ca-en/shop/Html/Merch/Images/c08925062_390x286.jpg
HP,OmniBook Ultra 14 inch Touchscreen  14fh0000ca,1939.99,Intel Core Ultra 5 226V,16 GB RAM,512 GB SSD,UMA Graphics,-,Windows 11 Home,https://www.hp.com/ca-en/shop/Html/Merch/Images/c08956477_390x286.jpg
HP,Victus Gaming  16s1010ca,1199.99,AMD Ryzen 5 8640H,16 GB RAM,1024 GB SSD,-,14  OLED (lightest   990g),Windows 11 Home,https://www.hp.com/ca-en/shop/Html/Merch/Images/c08924813_390x286.jpg
HP,EliteBook 645 14 inch G11 Notebook PC,1679,AMD Ryzen 5 PRO 7535U,16 GB RAM,512 GB SSD,Intel Core i9-14900HX,18  2.5K WQXGA,Windows 11 Pro,https://www.hp.com/ca-en/shop/Html/Merch/Images/c08924813_390x286.jpg
HP,Chromebook x360 14bcd0030ca,759.99,Intel Core i3 N305,8 GB RAM,256 GB UFS,Dedicated neural processing unit,16-inch QHD 165Hz,ChromeOS,https://www.hp.com/ca-en/shop/Html/Merch/Images/c08953048_390x286.jpg
HP,Chromebook 15anb0000ca,709.99,Intel Core i3 N305,8 GB RAM,128 GB UFS,NVIDIA  RTX™ 4060  GPU,13.4  FHD+ (1920 x 1200 WUXGA)   16:10   120Hz touchscreen,ChromeOS,https://www.hp.com/ca-en/shop/Html/Merch/Images/c08924813_390x286.jpg
HP,15fd0024ca  with Bonus Wireless mouse,1099.99,Intel Core i7 1355U,16 GB RAM,1024 GB SSD,NVIDIA  RTX™ 4070  GPU,16:10 WQXGA+ OLED display   dual smart-cooling fans,Windows 11 Home,https://www.hp.com/ca-en/shop/Html/Merch/Images/c09048036_390x286.jpg
HP,OmniBook X 14 inch Touchscreen  14fe0000ca,1629.99,Snapdragon X Elite X1E 78 100,16 GB RAM,512 GB SSD,NVIDIA  RTX™ 3050Ti  GPU,13.3  3K OLED   16:10,Windows 11 Home,https://www.hp.com/ca-en/shop/Html/Merch/Images/c08915948_390x286.jpg
HP,EliteBook 1040 14 inch G11 Notebook PC Wolf Pro Security Edition,2649,Intel Core Ultra 5 135U,16 GB RAM,512 GB SSD,Intel ArcTM Graphics,16.0-in. touch display Full HD+ (1920X1200),Windows 11 Pro,https://www.hp.com/ca-en/shop/Html/Merch/Images/c08924813_100x100.jpg
HP,EliteBook 840 14 inch G11 Notebook PC,2349,Intel Core Ultra 7 165U,16 GB RAM,512 GB SSD,Intel UHD Graphics,15.6-in. display Full HD (1920X1080),Windows 11 Pro,https://www.hp.com/ca-en/shop/Html/Merch/Images/c08924813_390x286.jpg
HP,EliteBook X Flip G1i 14 inch Notebook PC Wolf Pro Security Edition,3049,Intel Core Ultra 7 258V,32 GB RAM,512 GB SSD,NVIDIA  RTXTM 4050,15.6-in. display Full HD (1920X1080) 165Hz,Windows 11 Pro,https://www.hp.com/ca-en/shop/Html/Merch/Images/c08975556_1750x1285.jpg
HP,OmniBook Ultra 14 inch Touchscreen  14fd0020ca,1799.99,AMD Ryzen AI 9 365,16 GB RAM,512 GB SSD,NVIDIA  RTXTM 4050,14.5-in. display Full HD+ (1920X1200),Windows 11 Home,https://www.hp.com/ca-en/shop/Html/Merch/Images/c08985274_390x286.jpg
HP, 14em0010ca,499.99,AMD Ryzen 3 7320U,8 GB RAM,256 GB SSD,Intel Iris Xe Graphics,15.6-in. display Full HD+ (1920X1200),Windows 11 Home,https://www.hp.com/ca-en/shop/Html/Merch/Images/c08965910_1750x1285.jpg
HP,OMEN Gaming  16wf1000ca,1499.99,Intel Core i5 14500HX,16 GB RAM,512 GB SSD,Intel Iris Xe or UHD Graphics,15.6-in. display Full HD (1920X1080),Windows 11 Home,https://www.hp.com/ca-en/shop/Html/Merch/Images/c08924813_1750x1285.jpg
HP,OmniBook Ultra 14 inch Touchscreen  14fh0010ca,1939.99,Intel Core Ultra 5 226V,16 GB RAM,512 GB SSD,NVIDIA  RTXTM 4060,16.0-in. display Quad HD+ (2560X1600) 240Hz,Windows 11 Home,https://www.hp.com/ca-en/shop/Html/Merch/Images/c08744451_390x286.jpg
HP,Chromebook x360 14bcd0010ca,449.99,Intel N series N100,4 GB RAM,128 GB UFS,AMD RadeonTM Graphics,14.0-in. touch display Full HD+ (1920X1200),ChromeOS,https://www.hp.com/ca-en/shop/Html/Merch/Images/c08956477_1750x1285.jpg
HP,OmniBook 7 Flip 16au0014ca ,1899.99,Intel Core Ultra 7 258V,32 GB RAM,1024 GB SSD,NVIDIA  RTXTM 3050,15.6-in. display Full HD (1920X1080) 120Hz,Windows 11 Home,https://www.hp.com/ca-en/shop/Html/Merch/Images/9B0L3UA-ABL_390x286.jpg
HP,EliteBook X G1i 14 inch Notebook PC Wolf Pro Security Edition,2849,Intel Core Ultra 7 258V,32 GB RAM,1024 GB SSD,NVIDIA  RTXTM 4060,16.3-in. touch display Ultra HD+ (3840X2400) OLED,Windows 11 Pro,https://www.hp.com/ca-en/shop/Html/Merch/Images/c08915948_1750x1285.jpg
HP,Stream 14dq6004ca  with 1year Microsoft 365,349.99,Intel N series N150,4 GB RAM,128 GB UFS,Qualcomm AdrenoTM Graphics,13.4-in. display Full HD+ (1920X1200),Windows 11 Home,https://www.hp.com/ca-en/shop/Html/Merch/Images/c08965910_390x286.jpg
HP,Victus 15fa1000ca Gaming laptop  NVIDIA  RTX 4050,1629.99,Intel Core i5 13500H,16 GB RAM,512 GB SSD,Intel UHD Graphics,15.6-in. display Full HD (1920X1080),Windows 11 Home,https://www.hp.com/ca-en/shop/Html/Merch/Images/c08956045_390x286.jpg
HP,15fc0014ca ,499.99,AMD Athlon Silver 7120U,8 GB RAM,256 GB SSD,Intel Iris Xe Graphics,15.6-in. display Full HD (1920X1080),Windows 11 Home,https://www.hp.com/ca-en/shop/Html/Merch/Images/c08942766_390x286.jpg
HP,EliteBook 860 16 inch G11 Notebook PC,2449,Intel Core Ultra 5 135U,16 GB RAM,512 GB SSD,Intel Integrated Graphics,14.0-in. touch display Full HD+ (1920X1200),Windows 11 Pro,https://www.hp.com/ca-en/shop/Html/Merch/Images/85U44UA-ABL_390x286.jpg
HP,OmniBook 7 17dc0004ca ,1299.99,Intel Core Ultra 5 226V,16 GB RAM,512 GB SSD,Intel UHD Graphics,15.6-in. display Full HD (1920X1080),Windows 11 Home,https://www.hp.com/ca-en/shop/Html/Merch/Images/c08945031_390x286.jpg
HP,Victus 15fa2050ca Gaming    RTX 4050,1199.99,Intel Core i7 13620H,16 GB RAM,512 GB SSD,Intel ArcTM Graphics,13.4-in. display 3K (2880X1800) OLED,Windows 11 Home,https://www.hp.com/ca-en/shop/Html/Merch/Images/A1LD7UT-ABA_390x286.jpg
HP,Victus 15fb3030ca Gaming    RTX 4050,1499.99,AMD Ryzen 7 8845HS,16 GB RAM,1024 GB SSD,NVIDIA  MX570A with 2GB GDDR6 graphics ,16.0-in. display 2.5K (2560X1600),Windows 11 Home,https://www.hp.com/ca-en/shop/Html/Merch/Images/c08956045_390x286.jpg
HP, 15fd0004ca,599.99,Intel Core i3 N305,8 GB RAM,512 GB SSD,Intel Iris Xe Graphics,15.6-in. display Full HD (1920X1080),Windows 11 Home,https://www.hp.com/ca-en/shop/Html/Merch/Images/c08965225_390x286.jpg
HP,OmniBook 7 Aero 13bg1000ca ,1299.99,AMD Ryzen AI 5 340,16 GB RAM,512 GB SSD,Intel Iris Xe Graphics,15.6-in. display Full HD (1920X1080),Windows 11 Home,https://www.hp.com/ca-en/shop/Html/Merch/Images/c08965225_390x286.jpg
HP,Chromebook 14anf0030ca,559.99,Intel ,8 GB RAM,256 GB UFS,Intel Iris Xe Graphics,15.6-in. display Full HD (1920X1080),ChromeOS,https://www.hp.com/ca-en/shop/Html/Merch/Images/c08959110_390x286.jpg
HP,15fc0054ca  with Bonus Wireless mouse,599.99,AMD Ryzen 3 7320U,8 GB RAM,512 GB SSD,Intel Iris Xe Graphics,15.6-in. display Full HD (1920X1080),Windows 11 Home,https://www.hp.com/ca-en/shop/Html/Merch/Images/c08959152_390x286.jpg
